id,h3_index_7,h3_index_8,geoid10,commarea,poi_type,name,poi_category
354216650,872664560ffffff,8826645609fffff,17031491400,49,place_of_worship,Greater New Jerusalem Missionary Baptist Church,civic_community
354216655,872664cabffffff,882664cabdfffff,17031271800,27,place_of_worship,Greater Mount Zion Baptist Church,civic_community
354223026,872664cceffffff,882664ccc5fffff,17031834300,45,place_of_worship,Black Methodist for Church Renewal,civic_community
354223029,872664cc1ffffff,882664cc15fffff,17031690500,69,place_of_worship,Celestial Church of Christ,civic_community
354223033,872664ce2ffffff,882664ce2dfffff,17031836500,36,school,Christ the King Lutheran School,education
354223061,872664cc3ffffff,882664cc39fffff,17031690400,69,place_of_worship,Bethel Temple,civic_community
354223079,872664cc4ffffff,882664cc45fffff,17031381800,38,school,Corpus Christi School,education
354223082,872664cc1ffffff,882664cc15fffff,17031421200,42,place_of_worship,Prince of Peace Apostolic Church,civic_community
354223115,872664cc3ffffff,882664cc39fffff,17031691000,69,place_of_worship,Divine Church of Prayer,civic_community
354223125,872664cc1ffffff,882664cc17fffff,17031691500,69,place_of_worship,Holy Covenant Non-Denominational Church,civic_community
354223146,872664cc1ffffff,882664cc17fffff,17031691500,69,place_of_worship,Holy Stranger Home Church,civic_community
354223211,872664cc3ffffff,882664cc39fffff,17031690400,69,place_of_worship,Lamb of God Church,civic_community
354223228,872664cc1ffffff,882664cc17fffff,17031691400,69,place_of_worship,Israel Methodist Community Church,civic_community
354224732,872664cc1ffffff,882664cc17fffff,17031691500,69,place_of_worship,Moorish Science Temple of America,civic_community
354224760,872664cc3ffffff,882664cc39fffff,17031690400,69,place_of_worship,Mount Olive Church of God in Christ,civic_community
354224771,872664cf5ffffff,882664cf5dfffff,17031839200,35,kindergarten,Midwest Pre-School-South Commons,education
354224818,872664cc1ffffff,882664cc15fffff,17031690900,69,place_of_worship,Rising Sun Spiritual Church,civic_community
354227999,872664d8bffffff,882664d8b1fffff,17031050100,5,dojo,Aikido Center Midwest,leisure_sports
354228027,872664c8cffffff,882664c8c1fffff,17031290900,29,school,Alexanders Beauty School,education
354228058,872664c12ffffff,882664c129fffff,17031062800,6,school,Academy of Acupuncture,education
354228067,872664c8dffffff,882664c8d9fffff,17031840700,30,driving_school,Acapulco Driving School,education
354228155,872664cc3ffffff,882664cc37fffff,17031691200,69,place_of_worship,All Nations Pentecostal Church,civic_community
354228156,872664c8dffffff,882664c8c3fffff,17031300600,30,place_of_worship,All Nations Church of God,civic_community
354228160,872664caeffffff,882664cae7fffff,17031231200,23,place_of_worship,All Nation Pentecostal House of Prayer,civic_community
354228225,872664c80ffffff,882664c801fffff,17031251200,25,school,Austin Career Education Center,education
354228254,872664cddffffff,882664cdddfffff,17031710900,71,childcare,Auburn Park Day Care Center,education
354228265,872664cdcffffff,882664cdc7fffff,17031710400,71,kindergarten,Auburn-Gresham Preschool,education
354230331,872664560ffffff,8826645607fffff,17031530501,53,school,Bunnyland Developmental Day Care Center,education
354230359,872664c8cffffff,882664c8cbfffff,17031838700,29,place_of_worship,Carol Divine Temple Church of God in Christ,civic_community
354230375,872664c8cffffff,882664c8cbfffff,17031291200,29,place_of_worship,Carey Tercentenary African Methodist Episcopal Church,civic_community
354230403,872664cd5ffffff,882664cd57fffff,17031670600,67,place_of_worship,Cannon Temple Missionary Baptist Church,civic_community
354230534,872664cadffffff,882664cad7fffff,17031833000,28,school,Chicago Institute of Technology,education
354230571,872664c10ffffff,882664c107fffff,17031070300,7,school,Chicago Dance Center,education
354230676,872664cc3ffffff,882664cc39fffff,17031690400,69,school,Chicago Academy,education
354230683,872664cdcffffff,882664cdc7fffff,17031710300,71,place_of_worship,Chicago Assembly Hall of Jehovah's Witnesses,civic_community
354230696,872664cc3ffffff,882664cc31fffff,17031691100,69,place_of_worship,Cathedral Temple of Divine Love,civic_community
354230735,872664cd5ffffff,882664cd53fffff,17031670700,67,school,Charles Harrison Mason Bible College,education
354230749,872664cddffffff,882664cddbfffff,17031440300,44,school,Chatham Montessori School,education
354232373,872664ccdffffff,882664ccddfffff,17031460301,46,school,Cosmetologist Educational Institute,education
354232377,872664cc2ffffff,882664cc25fffff,17031670800,67,place_of_worship,Apostolic Faith Temple,civic_community
354232379,872664cdcffffff,882664cdc7fffff,17031710500,71,place_of_worship,Apostolic Little Rock Church,civic_community
354232405,872664cc8ffffff,882664cc89fffff,17031480100,48,school,Crickets Child Day Care Center,education
354232418,872664c80ffffff,882664c801fffff,17031251500,25,school,Community Lutheran School,education
354232528,872664c88ffffff,882664c8c7fffff,17031843400,29,place_of_worship,Antioch Apostolic Faith Church,civic_community
354232556,872664cc3ffffff,882664cc3bfffff,17031691400,69,childcare,Angel Land Nursery School,education
354232578,872664564ffffff,8826645641fffff,17031490902,49,place_of_worship,Apostolic Assembly of the Lord Jesus Christ,civic_community
354232600,872664d8affffff,882664d8a9fffff,17031020801,2,school,Bais Yaakov School,education
354232912,872664c8cffffff,882664c8cbfffff,17031292200,29,place_of_worship,All Souls Church of God in Christ,civic_community
354232948,872664c8dffffff,882664c8d1fffff,17031301100,30,school,Assumption School,education
354232967,872664563ffffff,8826645639fffff,17031530501,53,school,Assumption School,education
354232971,872664c8dffffff,882664c8dbfffff,17031301100,30,place_of_worship,Assumption Roman Catholic Church,civic_community
354233007,872664ca2ffffff,882664cb1bfffff,17031190300,19,school,Austin Special Sheltered Work Center,education
354233017,872664c80ffffff,882664c803fffff,17031251500,25,school,Austin Special School and Sheltered Work Center,education
354233021,872664c80ffffff,882664c80bfffff,17031251500,25,place_of_worship,Austin Church of the Nazarene,civic_community
354233025,872664c80ffffff,882664c801fffff,17031251300,25,place_of_worship,Austin Messiah Lutheran Church,civic_community
354233045,872664c83ffffff,882664c839fffff,17031252000,25,school,Austin School of Beauty Culture,education
354233063,872664ca5ffffff,882664ca59fffff,17031050500,5,place_of_worship,Epiphany United Church of Christ,civic_community
354233077,872664cdcffffff,882664cdc7fffff,17031710300,71,place_of_worship,Evangelical Church of God in Christ,civic_community
354233173,872664cadffffff,882664cad5fffff,17031243200,24,school,Esperanza Elementary School,education
354233198,872664c83ffffff,882664c83bfffff,17031252102,25,school,CAM Academy,education
354233206,872664cc8ffffff,882664cc8dfffff,17031450300,45,place_of_worship,Blessed Trinity Temple of Divine Science,civic_community
354233221,872664d8effffff,882664d8e5fffff,17031020601,2,college,Brisk Rabbinical College,education
354233250,872664cccffffff,882664ccc7fffff,17031450300,45,place_of_worship,Bible Deliverance Temple,civic_community
354233268,872664cb0ffffff,882664cb07fffff,17031170800,17,school,Benson Art Beat,education
354233309,872664c12ffffff,882664c129fffff,17031062800,6,school,Chicago School of Massage Therapy,education
354233343,872664ccaffffff,882664ccabfffff,17031440900,44,childcare,Chesterfield Tom Thumb Day Care Center and Kindergarten School,education
354233384,872664cb1ffffff,882664cb1dfffff,17031831500,19,school,ICCI Academy,education
354233394,872664d8affffff,882664d8a5fffff,17031130300,13,school,Camelot School,education
354233400,872664daaffffff,882664daa7fffff,17031010300,1,school,Camelot School,education
354233464,872664ca6ffffff,882664ca63fffff,17031161200,16,dojo,Choi Karate Institute,leisure_sports
354233504,872664ccaffffff,882664cca9fffff,17031440800,44,childcare,The Children Village,education
354233512,872664c1affffff,882664c1adfffff,17031281900,28,university,Chicago-Kent College of Law,education
354233598,872664caeffffff,882664caebfffff,17031242600,24,driving_school,Borenquen Driving School,education
354233604,872664cdcffffff,882664cdcdfffff,17031672000,67,place_of_worship,Boosters for Christ Revival Center,civic_community
354233629,872664cf0ffffff,882664cf01fffff,17031600900,60,school,Bridgeport Academy West,education
354233642,872664ca8ffffff,882664ca81fffff,17031837800,28,school,Bricklayers Apprentice School,education
354233645,872664564ffffff,8826645643fffff,17031490901,49,school,Debbies School of Beauty Culture,education
354233671,872664caaffffff,882664caa5fffff,17031260700,26,school,Debbies School of Beauty Culture,education
354233717,872664ca6ffffff,882664ca67fffff,17031831700,15,driving_school,Diesel Truck Driver Training School,education
354233729,872664c12ffffff,882664c129fffff,17031062800,6,school,Discovery Center,education
354233769,872664c16ffffff,882664c169fffff,17031061000,6,kindergarten,Duke and Duchess Pre-School,education
354233783,872664cc6ffffff,882664cc6bfffff,17031836100,40,place_of_worship,Douglas - Tubman Christian Center,civic_community
354233805,872664cf0ffffff,882664cf55fffff,17031840100,60,place_of_worship,New Life Community Church in Bridgeport,civic_community
354233822,872664d89ffffff,882664d891fffff,17031830700,3,school,Ecumenical Institute,education
354233826,872664cc4ffffff,882664cc45fffff,17031836100,40,place_of_worship,Ebenezer House of Prayer,civic_community
354233841,872664c81ffffff,882664c815fffff,17031252201,25,music_school,Earl Bedford School of Music,education
354233865,872664cc4ffffff,882664cc41fffff,17031836100,40,school,Walter H. Dyett High School,education
354233951,872664caaffffff,882664cabdfffff,17031271200,27,place_of_worship,Emanuel Church of God in Christ,civic_community
354233962,872664cc1ffffff,882664cc15fffff,17031690900,69,place_of_worship,Emmanuel Community Church,civic_community
354233969,872664cd8ffffff,882664cd85fffff,17031711300,71,place_of_worship,Eightyseventh Street Church of Christ,civic_community
354233994,872664ca9ffffff,882664ca9dfffff,17031838100,28,school,Chicago Graphic Arts Institute,education
354234000,872664cd5ffffff,882664cd53fffff,17031670700,67,place_of_worship,Christ Temple Apostolic Church,civic_community
354234008,872664cd1ffffff,882664cc25fffff,17031671200,67,place_of_worship,Christ Haven Center,civic_community
354234039,872664ccaffffff,882664ccabfffff,17031440900,44,place_of_worship,Christ Temple Pentecostal Church,civic_community
354234053,872664d89ffffff,882664d897fffff,17031830700,3,school,Chicago Urban Skills Institute,education
354234078,872664d89ffffff,882664d891fffff,17031830700,3,place_of_worship,Chicago Uptown Ministry,civic_community
354234082,872664cf4ffffff,882664cf4bfffff,17031841100,34,place_of_worship,Chinese Christian Union Church,civic_community
354234100,872664cdcffffff,882664cdc3fffff,17031710700,71,kindergarten,Childrens House Preschool,education
354234106,872664d9dffffff,882664d9d1fffff,17031130100,13,kindergarten,Basic Beginnings,education
354234110,872664cdcffffff,882664cdcdfffff,17031672000,67,kindergarten,Childrens Hour Pre-School Center,education
354234113,872664560ffffff,8826645603fffff,17031530501,53,place_of_worship,Children Giving Light To A Dark World Spirtual Church,civic_community
354234121,872664525ffffff,882664525bfffff,17031570500,57,place_of_worship,Beautiful Saviour Evangelical Lutheran Church,civic_community
354234124,872664565ffffff,882664565dfffff,17031490901,49,place_of_worship,Beacon Holy Nazarene Church,civic_community
354234135,872664cd8ffffff,882664cd89fffff,17031710700,71,place_of_worship,Everlasting Gospel Mission,civic_community
354234327,872664cd8ffffff,882664cd8bfffff,17031711100,71,place_of_worship,Evangelist Temple,civic_community
354234331,872664564ffffff,8826645643fffff,17031490902,49,place_of_worship,Evangelist Jerry Smith Crusade Memorial Church of God in Christ,civic_community
354234349,872664c81ffffff,882664caa5fffff,17031260300,26,school,Bethel Lutheran School,education
354234367,872664564ffffff,8826645643fffff,17031491000,49,place_of_worship,Bethel House of Prayer,civic_community
354234378,872664560ffffff,882664560bfffff,17031530100,53,place_of_worship,Bethel Apostolic Faith Church,civic_community
354234417,872664cdcffffff,882664cdc7fffff,17031710400,71,place_of_worship,Beulah Mission Full Gospel Church,civic_community
354234452,872664cdcffffff,882664cdcdfffff,17031671900,67,place_of_worship,Beulah Land Church of God in Christ,civic_community
354234475,872664c8dffffff,882664c8d5fffff,17031301600,30,place_of_worship,Saint Agnes of Bohemia Roman Chatholic Church,civic_community
354234482,872664c10ffffff,882664c107fffff,17031070101,7,school,Blackhawk School of Art,education
354234506,872664ca3ffffff,882664ca31fffff,17031200402,20,place_of_worship,Bible-Way Pentecostal Church,civic_community
354234546,872664c83ffffff,882664c839fffff,17031252101,25,place_of_worship,Bethlehem Unity Missionary Baptist Church,civic_community
354234550,872664c8cffffff,882664c8c1fffff,17031292400,29,place_of_worship,Beverly Temple Church of God and Christ,civic_community
354234563,872664cc2ffffff,882664cc2dfffff,17031670900,67,place_of_worship,Bethel Tabernacle,civic_community
354234574,872664c86ffffff,882664c861fffff,17031250400,25,place_of_worship,Bethel Temple Assembly of God Church,civic_community
354234580,872664cf6ffffff,882664cf61fffff,17031843200,31,place_of_worship,Bethesda Temple Spanish Assemblies of God Church,civic_community
354234605,872664cc4ffffff,882664cc45fffff,17031381900,38,artwork,George Washington Memorial,entertainment
354234624,872664564ffffff,8826645645fffff,17031491100,49,place_of_worship,Ambassadors for Christ Church of God in Christ,civic_community
354234632,872664c81ffffff,882664c815fffff,17031251800,25,place_of_worship,Gods All Nations Pentecostal Church,civic_community
354234643,872664520ffffff,882664520bfffff,17031560800,56,place_of_worship,Gloria Dei Evangelical Lutheran Church,civic_community
354234653,872664c8cffffff,882664c8c1fffff,17031292400,29,place_of_worship,Gospel Mission Pentecostal Church,civic_community
354234667,872664c80ffffff,882664c805fffff,17031251400,25,place_of_worship,Goodway Church of God in Christ,civic_community
354234699,872664c16ffffff,882664c165fffff,17031831900,6,school,Giannini Music Center,education
354234739,872664c10ffffff,882664c101fffff,17031063302,6,kindergarten,Mary Meyer School,education
