geoid10,poi_count,count_poi_types,poi_type_list,poi_list
17031190402,21,15,"convenience, nightclub, bar, convenience, bicycle_rental, bicycle_rental, restaurant, fast_food, mobile_phone, mobile_phone, place_of_worship, supermarket, social_facility, laundry, fuel, variety_store, place_of_worship, bank, place_of_worship, school, school","7-Eleven, Stereo Nightclub, J & A Sports Bar, BP Shop, Mason Ave & Belmont Ave, Central Ave & Wellington Ave, El Capitan Snacks and Cafe, Wingstop, Boost Mobile, Total by Verizon, Christ Lutheran Church, Aldi, New Life Family Center, SpinXpress Laundry, BP, Dollar General, Saints Cyril and Methodius Polish National Catholic Church, U.S. Bank, Saint Ferdinand Roman Catholic Church, Saint Ferdinand School, Marvin Camras Children's Engineering Elementary School"
17031190601,17,10,"school, bicycle_rental, bicycle_rental, bakery, alcohol, bicycle_rental, restaurant, laundry, place_of_worship, place_of_worship, events_venue, laundry, ranger_station, place_of_worship, place_of_worship, bank, school","Socrates Greek-American Elementary School, Narragansett Ave & Wrightwood Ave, Meade Ave & Diversey Ave, Panaderia ""La Luna No. 2"", DJ Wine & Spirits, Narragansett & Wrightwood, Marco's Beef & Pizza, Express Coin Laundry, Saint Nicholas Albanian Orthodox Church, Lago Banquet Hall, The Blue Kangaroo Laundromat, Riis Park Security, Trinity Evangelical Lutheran Church, Holy Trinity Greek Orthodox Church, Bank of America, Belmont-Cragin Elementary School"
17031190602,14,12,"bakery, hairdresser, bicycle_rental, ice_cream, fast_food, ice_cream, car, school, pharmacy, supermarket, car_parts, place_of_worship, social_centre, fast_food","Happy Cake Bakery, JV Hair Design, Mango Ave & Diversey Ave, Baskin-Robbins, Dunkin', Baskin-Robbins, Quick Sales Corporation, St. James School, Walgreens, Tony's Fresh Market, AutoZone, Saint James Roman Catholic Church, Alliance of Polish Clubs in the USA, Dunkin'"
17031190701,10,7,"school, school, convenience, bicycle_rental, car_wash, bicycle_rental, social_facility, mobile_phone, fuel, school","Logan Day Care Center for Retarded Children, Tiny Tots Day Care Center, Shell, Central Ave & Parker Ave, Shell, Long Ave & Diversey Ave, Northwest Center, T-Mobile, Shell, Schubert Elementary School"
17031190702,13,12,"kindergarten, school, chalet, musical_instrument, bicycle_rental, bicycle_rental, fast_food, mobile_phone, money_transfer, bank, convenience, place_of_worship, fuel","Galewood Pre-School and Day Care Center, Listening Skills Training Center, Casa Maggie, La Voz Hispana, Lockwood Ave & Wrightwood Ave, Central Ave & Altgeld St, Sbarro, Cricket Wireless, Western Union, Bank of America, Citgo, Citgo"
17031190800,19,10,"cafe, cafe, bicycle_rental, restaurant, variety_store, restaurant, bicycle_rental, car, car, car, convenience, fuel, school, supermarket, place_of_worship, convenience, fuel, school, place_of_worship","Señor Pan Café, Somethin’ Sweet Donuts, Cicero Ave & Wrightwood Ave, Hangry's, Dollar Tree, Pozoleria El Mexicano, Lavergne Ave & Diversey Ave, Alpha Motors, Windy City Motors, Midtown Toyota, Shell, Shell, Grace School, Morelia Supermarket, Saint Genevieves Roman Catholic Church, Marathon, Marathon, Saint Genevieve School, Grace English Evangelical Lutheran Church"
17031190900,11,9,"variety_store, bicycle_rental, post_office, fast_food, mobile_phone, fast_food, social_facility, fast_food, supermarket, bank, cafe","Family Dollar, Kilpatrick Ave & Parker Ave, The UPS Store, Subway, Cricket Wireless, Domino's, Senior Suites of Kelyvn Park, McDonald's, Aldi, Chase, Starbucks"
17031191000,15,10,"bakery, bakery, fast_food, mobile_phone, cafe, mobile_phone, ice_cream, bank, doityourself, car_parts, fast_food, fast_food, fast_food, car_wash, garden_centre","Babushka Bakery, Sherwood Room, Subway, AT&T, Starbucks, T-Mobile, Baskin-Robbins, Chase, The Home Depot, Advance Auto Parts, McDonald's, Dunkin', KFC, Sudz Express Car Wash"
17031191100,21,16,"place_of_worship, coffee, bakery, ice_cream, bicycle_rental, bicycle_rental, pharmacy, car, place_of_worship, school, restaurant, bank, chemist, post_office, fuel, place_of_worship, place_of_worship, fast_food, car_parts, convenience, car_parts","Free Pentecostal Church of the Living God, Cafeteria Marianao, La Luna Bakery Panaderia, Baskin-Robbins, Lavergne Ave & Fullerton Ave, Lamon Ave & Armitage Ave, Walgreens, AutoBank, Iglesia Evangelica Emanuel, Lloyd Elementary School, Paisans Pizzeria, Old National Bank, Walgreens, Cragin Post Office, Amoco, Saint Pauls Evangelical Lutheran Church, Iglesia Misionera Bautista North Avenue, Dunkin', NAPA Auto Parts, Amoco, AutoZone"
17031191200,18,12,"courthouse, bicycle_rental, bicycle_rental, fast_food, fast_food, mobile_phone, fire_station, place_of_worship, variety_store, school, police, school, community_centre, school, clinic, bus_station, school, school","Cook County Circuit Court Branches 23 & 29, Long Ave & Belden Ave, Lockwood Ave & Grand Ave, Subway, Dunkin', Boost Mobile, Chicago Fire Department Engine Company 68, Saint Stanislaus Bishop and Martyr Catholic Church, Family Dollar, Saint Stanislaus School, Chicago Police Department 25th District Station, Northwest Middle School, Christopher House, Prosser Career Academy, Belmont Cragin Health Center, Grand & Latrobe Terminal, Hanson Park Elementary School, Dr. Jorge Prieto Math and Science Academy"
17031191301,13,8,"bakery, bakery, social_facility, bicycle_rental, school, convenience, fuel, place_of_worship, place_of_worship, bed, convenience, school, fuel","Cloverhill Bakeries, Las Delicias, Safer Foundation, Meade Ave & Fullerton Ave, Burbank Elementary School, Shell, Shell, Saint John Bosco Roman Catholic Church, Christian Congregation Church, Mattress Firm, BP Shop, CICS West Belden School, BP"
17031191302,8,6,"place_of_worship, bakery, bicycle_rental, bicycle_rental, bicycle_rental, fast_food, convenience, fuel","Freeman Evangelical Lutheran Church of Chicago, La Dulce Bakery, Parkside Ave & Armitage Ave, Fullerton Ave & Monitor Ave, Mason Ave & Grand Ave, McDonald's, Falcon, Falcon"
17031200100,10,9,"restaurant, bicycle_rental, convenience, car_wash, fuel, restaurant, money_transfer, optician, fast_food, school","Poncitlan Jalisco, Kenosha Ave & Wellington Ave, Citgo, Citgo, Citgo, Cozy Corner Diner & Pancake House, Check Cashers, Spex, Burger King, Barry Elementary School"
17031200200,18,11,"place_of_worship, restaurant, convenience, cafe, restaurant, bakery, bicycle_rental, convenience, bicycle_rental, place_of_worship, place_of_worship, clinic, variety_store, fuel, laundry, school, fuel, convenience","Kelvyn Park Presbyterian Church, La Cabaña de Don Luis #3, Martha's Food Market, Stewarts Private Blend Coffee, Tacotlan, Newly Weds Foods, Keystone Ave & Fullerton Ave, BP Shop, Kostner Ave & Wrightwood Ave, Maranatha - The House of God / La Casa de Dios, Saint Stephens Evangelical Lutheran Church, Oak Street Health - Hermosa Primary Care, Dollar Tree, BP, Blue Kangaroo Laundromat, Kelvyn Park High School, Citgo, Citgo"
17031200300,10,9,"hairdresser, money_transfer, bakery, antiques, car, bar, place_of_worship, convenience, place_of_worship, fuel","Nuevo Estilo, Bakery Chef, Beyond Grandma's House, Joseph Motors, The Levee, Kildare Avenue Baptist Church, Shell, Church of God, Shell"
17031200401,7,6,"bakery, bakery, bicycle_rental, restaurant, alcohol, jewelry, place_of_worship","La Central Bakery, Hermosa, Kilbourn Ave & Belden Ave, Googoo's Table, MKR Food & Liquor, Madrid Jewelry, Saint Timothy Evangelical Lutheran Church"
17031200402,17,12,"place_of_worship, place_of_worship, school, bakery, bar, bar, laundry, bicycle_rental, restaurant, community_centre, fuel, fast_food, place_of_worship, museum, place_of_worship, convenience, school","Church of God, Bible-Way Pentecostal Church, Prince of Peace Lutheran School, Guadalajara Bakery, Pipeworks Brewing, Uncle Mikes Sports Bar, Wash U Coin Laundry, Karlov Ave & Armitage Ave, El Azteca, Segundo Ruiz Belvis Cultural Centertr, Shell, Dunkin', Hermosa-Salem United Methodist Church, Walt Disney Birthplace House, Saint Paul Congregational Church, Shell, William Nixon Elementary School"
17031210100,45,28,"pub, bar, bank, video_games, variety_store, restaurant, restaurant, restaurant, alcohol, ice_cream, restaurant, bicycle_rental, internet_cafe, veterinary, restaurant, shoes, dentist, hairdresser_supply, shoes, mobile_phone, clothes, clothes, beauty, bicycle_rental, bicycle_rental, bicycle_rental, events_venue, theatre, cannabis, events_venue, fast_food, theatre, place_of_worship, convenience, fuel, convenience, fast_food, bakery, school, fire_station, department_store, fast_food, fast_food, fast_food, school","Kuma’s Corner - Belmont, Chief O’Neill’s Pub & Restaurant, BMO, GameStop, Dollar Tree, Dapper's East Family Restaurant, My Pollo, Parachute, Albany & Elston Liquor Store, Paleteria Arco Iris, Wherewithall, Troy St & Elston Ave, Ignite Gaming, MedVet Chicago, Eden, Famous Footwear, America's Best Dental Solutions, Sally Beauty, Fresh Kickz, T-Mobile, OshKosh B'gosh, Carter's, Magic Touch Nail Salon & Spa, Sacramento Ave & Addison St, Elston Ave & Henderson St, Albany Ave & Belmont Ave, Michelle’s Ballroom, Secret River Show, Bloc - Avondale, Sarabande Chicago, Little Caesars, Prop Thtr, Saint Stephen's Episcopal Church, Shell, Shell, Circle K, Burger King, Bulldog Bakery, Linne Elementary School, Chicago Fire Department Engine Company 106, Target, Cafe Tola, Honey Butter Fried Chicken, Panda Express, Saint Veronica School"
17031210400,15,7,"university, supermarket, storage_rental, studio, fuel, social_facility, convenience, social_facility, studio, studio, studio, studio, studio, studio, storage_rental","DeVry University, Cermak Fresh Market, CubeSmart, The Fields Studios, Citgo, St. Joseph Village of Chicago, Citgo, St. Joseph Village of Chicago, 9, 5, 4, 3, 2, 1, Extra Space Storage"
17031210501,26,17,"restaurant, restaurant, alcohol, greengrocer, deli, fast_food, car_parts, bank, fast_food, jewelry, hairdresser, bar, convenience, restaurant, cafe, ice_cream, car_wash, social_facility, fast_food, fuel, fast_food, bank, convenience, fast_food, school, school","Staropolska Restaurant, El Gallo Bravo #2, Danny's Liquors, Midtown Produce, Endy's Delicatessen, Wingstop, AutoZone, Chase, Subway, Fervale Jewelry Inc., Brothers Hair Salon, Bristol Lounge, Shell, Warlord, Magnifico Coffee, Baskin-Robbins, Shell, Northwest (Copernicus) Regional Senior Center, Burger King, Shell, Dunkin', Fifth Third Bank, 7-Eleven, Taco Bell, ASPIRA Business & Finance High School, ASPIRA Early College High School"
17031210502,18,13,"restaurant, coffee, deli, bar, bar, bar, convenience, bakery, supermarket, coffee, artwork, fire_station, alcohol, bank, bar, place_of_worship, supermarket, school","El Guanaco, Brew Brew Coffee Lounge, Kurowski Sausage Shop, Central Park Bar, Podlasie Club, Ski's Lounge, Supermercado Picino, Kurowski’s Sausage Shop, Adrian's Foods Market, Cafe Fenix, Pope John Paul II, Chicago Fire Department Engine Company 91, Binny's Beverage Depot, U.S. Bank, Regina & Joe Tap, Saint Hyacinth Roman Catholic Church, St. Hyacinth Catholic School"
17031210601,13,11,"bakery, restaurant, fast_food, childcare, dentist, beauty, restaurant, place_of_worship, arts_centre, pet_grooming, fast_food, bar, bus_station","Azucar Delights, Eat First, Subway, Millie’s House, Orthodontic Experts, Polished, Milli By Metric, Saint Nicholai United Church of Christ, Puerto Rican Arts Alliance, Barksville Dog Daycare and Boarding, Mic Duck's, Belmont Tavern, Belmont Transit Station"
17031210602,39,26,"place_of_worship, dentist, butcher, restaurant, laundry, restaurant, restaurant, bicycle_rental, arts_centre, restaurant, laundry, restaurant, jewelry, clinic, fast_food, shoes, ice_cream, beauty, cafe, bakery, restaurant, cafe, music, second_hand, bar, cafe, bar, artwork, cafe, books, charging_station, games, wine, freeshop, restaurant, place_of_worship, bank, clinic, school","Local Evangelico Avondale, Big Smile Dental, Carniceria La Mejor, Tacos Tequilas, Spin Cycle, The Spice, Giordano's Pizzeria, Central Park Ave & Elbridge Ave, Hairpin Arts Center, Friendship Chinese, Windy City Wash House, Spicy Taco, Aurelio's Diamante Jewelers, Kimball Medical Center, Little Clown Pizza, Camp/Us, Delicias, Savvy Coif, Kerelys Cuban Cafe & Pizzeria, Moonlight Vulture, La Celia Latin Kitchen, The Brewed Coffee, Bric-a-Brac Records, Vintage Frills, Mother's Ruin, Loaf Lounge, Consignment Lounge, Sipping Turtle Cafe, Skunk Cabbage Books, Prism Games, Deep Red Wine Merchant, Books4Cause, Taqueria El Ranchito, Full Gosepl First Church, Bank of America, DaVita Dialysis, Avondale-Logandale Elementary School"
17031210700,31,20,"bar, restaurant, car_parts, restaurant, bar, convenience, second_hand, cafe, bakery, restaurant, bicycle_rental, bar, music, restaurant, hairdresser, social_centre, car_repair, fast_food, car_wash, convenience, cafe, deli, greengrocer, laundry, fuel, hardware, fuel, convenience, childcare, convenience, fuel","Small Bar, EaThai, Julio's Auto Parts, Yusho, Reed's Local, Diversey Market, My Grandma's Attic, Four Letter Word, Carniceria Ruiz, JAM, Kedzie Ave & George St, Quality Time, Signal Records, Common Decency, Sam’s Cuts, Logan Avondale VFW Post, Gerber Collision & Glass, Dunkin', Shell, BP Shop, Caravanserai, TriBecca's Sandwich Shop, Carniceria Ruiz, Laundryland, BP, Henry Frerk Sons Inc., Shell, Little Bird Prep, Marathon, Shell"
17031210800,11,8,"supermarket, restaurant, bar, music, restaurant, bar, bicycle_rental, fast_food, restaurant, place_of_worship, school","Carniceria Guanajuato, Taqueria Traspasada, Clyde's, Bucket O'Blood, The Wolfhound Bar and Kitchen, DMen Tap, California Ave & Fletcher St, Popeyes, IHOP, Saint Francis Xavier Roman Catholic Church, Acero Fuentes School"
17031210900,29,18,"school, alcohol, hairdresser, clinic, restaurant, fast_food, locksmith, bar, cafe, bar, bar, bar, restaurant, fast_food, bicycle_rental, bicycle_rental, boat_rental, boat_rental, artwork, restaurant, car_repair, studio, place_of_worship, restaurant, events_venue, coffee, events_venue, restaurant, shoes","Concordia School, Beer Temple, Pete's Barber Shop, Illinois Bone & Joint Institute, Jaiyen Sushi & Noodle, Al's Beef, Chicago Locksmiths, Frank and Mary’s Tavern, The Avondale Coffee Club, The Beer Temple, Ludlow Liquors, Metropolitan Brewing Taproom, Barra Ñ, Dunkin', Rockwell St & Fletcher St, Elston Ave & George St, Wateriders Chicago, Chicago Electric Boat Company, Paku Paku Sushi, Auto Repair, Electrical Audio, Concordia Evangelical Lutheran Church, Golden Nugget, Rockwell on the River, Metropolis Coffee Company, Rockwell on the River, Soul & Smoke, Famolare Shores"
17031220300,14,11,"cafe, restaurant, second_hand, clothes, shoes, bar, restaurant, dry_cleaning, bar, bicycle, place_of_worship, place_of_worship, car_repair, school","Starbucks, Ravinia Brewing Co. - Chicago Taproom, Three Stars Resale Shop, Moooh Dulce, Air Gordons, Spilt Milk, Namaste Chicago, New Star Cleaners, La Licor Panamericana, Oscar Wastyn Cycles, St. Paul Coptic Orthodox Church, Bethel International Full Gospel Church, Midas, Brentano Elementary Math and Science Academy"
17031220400,40,21,"convenience, restaurant, bar, hairdresser, bicycle_rental, hairdresser, bicycle_rental, beauty, pawnbroker, car_repair, fast_food, car_wash, hairdresser, restaurant, bar, restaurant, bar, bar, restaurant, restaurant, restaurant, bar, restaurant, pharmacy, paint, fast_food, bar, restaurant, theatre, toys, chemist, storage_rental, clothes, place_of_worship, convenience, clinic, bank, place_of_worship, place_of_worship, fuel","7-Eleven, Masa Azul, The Whistler, Marin Hair, Richmond St & Diversey Ave, Barbara & Barbara, California Ave & Altgeld St, Logan Square Nail Salon, Cash America Pawn, Logan Square Auto Repair, Philly's Best, Yohel's Barber Shop, Restaurant Ecuador, Black Lion, NoodleBird, Estereo, Deadbolt Bar, The Whale, Paulie Gee's, La Victoria, The Native, Mi Tocaya Antojería, Walgreens, Sherwin-Williams, Taco Bell Cantina, Welcome Back Lounge, Souk, Logan Square Improv, Nakama Toys, Walgreens, Hollander Storage, Dos de Oro, New Community Covenant Church, BP Shop, California-Fullerton Medical Center, Wintrust, Iglesia Central Hispana de los Adventistas del Septimo Dia, Eleventh Church of Christ, Scientist, BP"
